"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"24","Ifih1","Q8R5F7",1.27686262130737,2.21775228754904e-05,15.72603,14.32425,15.37511,15.8965,14.42836,15.71051,14.31734,15.86295,14.67948,4.67796813939078,7.0537008045115e-147,"Both","Both (concordant)(n = 67)",3.247243,68.9034263333333,15.71422,14.4373575,0.511514789275932,1.83824081843392
"25","Ifit2","Q64112",2.46334095001221,1.38756103361356e-06,16.43795,13.69218,15.94992,16.58631,13.76539,15.90771,13.58132,16.02219,13.83101,8.1764969921415,7.14431934452063e-26,"Both","Both (concordant)(n = 67)",3.28881016666667,835.129689833333,16.180816,13.717475,0.517038806304648,2.9217539236338
"26","Ifit3","Q64345",2.27972087860108,2.87479813084954e-07,17.33149,14.97154,17.14947,17.47896,14.88107,17.1203,14.74866,17.08431,15.21147,9.10294975414801,8.95675909506293e-11,"Both","Both (concordant)(n = 67)",5.03604716666667,2846.98148366667,17.232906,14.953185,0.702089788974971,3.45438464257107
"27","Irgm","Q6AYC2",1.01547026634216,3.281534659998e-06,17.00821,16.06554,16.76565,16.93928,15.88013,16.90313,15.72395,16.94386,15.9166,5.20509350382989,0,"Both","Both (concordant)(n = 67)",10.0856691666667,288.919872,16.912026,15.896555,1.0037047181908,2.46077741378307
"28","Kars","Q5XIM7",0.240670871734618,0.0419614156433623,18.8674,18.66369,18.56447,18.86051,18.56592,18.76885,18.42431,19.01664,18.64569,1.24718581112138,3.15159410352804e-22,"Both","Both (concordant)(n = 67)",102.442463333333,208.857243166667,18.815574,18.5749025,2.01048001297495,2.31984954118969
"29","Mx1","P18588",2.04734287261963,3.2738106106547e-06,21.32855,19.09071,20.7576,21.13896,18.91298,20.73859,18.68473,21.0208,19.10981,8.65872110256881,6.0876900023172e-11,"Both","Both (concordant)(n = 67)",2.28158066666667,1098.7666295,20.9969,18.9495575,0.35823582812463,3.04090546104696
"30","Mx2","P18589;P18590",1.82953596115112,5.22243983470695e-05,20.64148,18.45037,20.07549,20.3688,18.38233,19.63575,18.05616,20.19436,18.5257,6.51310194152026,0,"Both","Both (concordant)(n = 67)",16.9043428333333,1376.03933016667,20.183176,18.35364,1.22799829196635,3.13863084714822
"31","Mx2","Q9WVP9",1.65468349456787,0.000138510045847654,19.04396,16.95492,18.24948,18.79896,16.92509,18.02004,16.6197,18.50184,16.97298,6.51310194152026,0,"Both","Both (concordant)(n = 67)",16.9043428333333,1376.03933016667,18.522856,16.8681725,1.22799829196635,3.13863084714822
"32","Nampt","Q80Z29",1.03330307006836,0.000616348125438238,19.46242,18.03268,18.65319,18.79414,17.78673,18.83707,17.71599,18.72337,17.90754,2.00180930921081,9.5453900499633e-65,"Both","Both (concordant)(n = 67)",20.5940165,74.1106513333333,18.894038,17.860735,1.31374105636421,1.86988063015018
"33","Nes","P21263",-0.46412534713745,0.0193146105211764,19.92998,20.1598,19.66033,20.05431,20.55768,19.97351,20.41369,20.31318,20.67038,-0.688649684397288,1.90310801035328e-08,"Both","Both (concordant)(n = 67)",91.148756,54.7353083333333,19.986262,20.4503875,1.95975074577188,1.73826756888216
"34","Nfkb2","Q9WTK5",0.596439218521118,0.00310029136238221,12.4689,11.77273,12.36285,12.24478,11.3105,12.17879,11.80852,12.01524,11.73894,2.47563801478033,5.4461849168219e-69,"Both","Both (concordant)(n = 67)",32.121137,151.4870745,12.254112,11.6576725,1.5067909097102,2.18037557862841
