"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"91","Arvcf","P98203",-0.192954921722412,0.568824915066806,13.35384,13.75999,12.38524,13.48671,13.19585,12.50713,12.68212,12.97567,12.90073,-0.31061837647841,0.376291495157905,"Neither","Neither (n = 1099)",13.5219068333333,8.68887466666667,12.941718,13.1346725,1.13103793929803,0.938963532754293
"92","Ash2l","Q91X20",-0.0798169612884525,0.629912377213307,13.02244,13.18163,12.69235,13.29261,13.22578,13.1274,13.05467,13.47409,13.3443,0.28164388562994,0.0994644233993903,"Neither","Neither (n = 1099)",48.874134,52.8032973333333,13.121778,13.201595,1.68907907521511,1.72266104315804
"93","Asl","P20673",-0.175942468643189,0.135099031208765,14.24852,14.38532,13.96344,14.32355,14.35439,14.22279,14.25037,14.36625,14.61333,0.188285580980922,0.419461970914914,"Neither","Neither (n = 1099)",80.3265051666667,76.3875563333333,14.22491,14.4008525,1.90485887215637,1.88302261700603
"94","Asns","P49088",-0.0469370841979995,0.695880301352194,17.24813,17.25709,16.80158,17.04527,17.12465,17.05939,17.03058,17.35208,17.18059,0.195342601361046,0.364795380610755,"Neither","Neither (n = 1099)",106.421052833333,111.409819,17.10129,17.1482275,2.02702755112549,2.04692346866173
"95","Atat1","Q6MG11",-0.143793106079102,0.552253084283161,11.85054,12.13814,12.68565,12.52101,12.65336,12.61218,12.66569,12.62888,12.95659,-0.0680316717256219,0.772229532604332,"Neither","Neither (n = 1099)",98.9588005,79.4657943333333,12.459652,12.603445,1.99545442248012,1.90018022892028
"96","Atg7","Q641Y5",-0.129967594146729,0.400954676633696,14.27452,14.44204,13.72217,14.14713,14.04371,14.06095,14.21447,14.36728,14.27729,-0.342501046520293,0.13550876124091,"Neither","Neither (n = 1099)",30.2054975,18.4210428333333,14.11441,14.2443775,1.48008599317674,1.26531421239408
"97","Atic","O35567",-0.0673363685607917,0.427441393041526,19.34718,19.42513,19.04172,19.23571,19.26463,19.19179,19.18769,19.36457,19.33667,0.193299629517174,0.217881797959891,"Neither","Neither (n = 1099)",121.707105,119.796343166667,19.236194,19.30353,2.08531593215139,2.07844356123545
"98","Atox1","Q9WUC4",-0.126199722290039,0.430836346249555,16.34855,16.35808,15.79426,16.0393,16.17336,15.82267,15.92782,16.26527,16.26158,-0.0962526122034121,0.798074515957016,"Neither","Neither (n = 1099)",181.873276666667,129.699279666667,16.05401,16.18021,2.25976889120859,2.11293756407436
"99","Atp1b3","Q63377",-0.115922451019287,0.285049308303844,12.99722,12.96622,12.87129,13.12022,13.29304,13.08766,13.11247,13.22231,13.33092,0.059454506399579,0.788885941815893,"Neither","Neither (n = 1099)",139.251877166667,125.49279,13.05974,13.1756625,2.14380105833503,2.09861877479583
"100","Atp2a2","P11507",-0.085742568969728,0.434550150777183,18.6297,18.63268,18.64142,18.63973,18.87784,18.85593,18.83266,18.97276,18.99142,-0.0585232722411085,0.753718811230674,"Neither","Neither (n = 1099)",83.2232065,73.5187475,18.747908,18.83365,1.92024444467525,1.86639809959579
"101","Atp6v0a1","P25286",-0.277484989166259,0.0575958807476176,14.30178,14.61298,13.96777,14.13057,14.40541,13.98451,14.27438,14.44947,14.48445,-0.374214505918488,0.0632327098812021,"Neither","Neither (n = 1099)",31.2539781666667,20.42143,14.16682,14.444305,1.49490530442799,1.31008615006062
"102","Atp6v1b2","P62815",-0.114283561706543,0.495416310022432,18.41109,18.526,17.78845,18.20424,18.23706,17.95793,17.97489,18.22147,18.18573,0.0907286050771373,0.671600731726056,"Neither","Neither (n = 1099)",107.668393833333,96.1674783333333,18.116636,18.23092,2.0320882344189,1.98302822829237
"103","Atp6v1h","Q8BVE3",-0.0499874591827396,0.721020918639699,15.52472,15.52255,15.00729,15.45485,15.45773,15.27442,15.18816,15.56602,15.49335,0.237723537395329,0.168699536050751,"Neither","Neither (n = 1099)",97.3669235,103.455398166667,15.36546,15.4154475,1.98841144783231,2.01475315650809
"104","Atxn2l","Q7TQH0",-0.0914727210998532,0.656867404199529,13.86341,14.13707,13.25658,13.94736,13.80735,13.46276,13.44113,13.80645,13.64959,-0.0279251521423477,0.918494707726022,"Neither","Neither (n = 1099)",41.380609,37.0308808333333,13.667312,13.758785,1.61679687790519,1.5685640424979
"105","Auh","F1LU71",-0.0892212390899658,0.630309708582765,14.03677,14.07857,14.32699,14.44126,14.57353,14.54816,14.54176,14.66139,14.77468,-0.262091603689762,0.211391103713834,"Neither","Neither (n = 1099)",94.9090901666667,63.8251558333333,14.402914,14.492135,1.97730781011076,1.80499188383624
"106","Bag5","Q5QJC9",-0.156629037857055,0.130025051419341,15.01358,15.23021,14.71992,14.99134,15.12594,14.96014,14.92375,15.0868,15.16404,0.0777718050923717,0.721238681519514,"Neither","Neither (n = 1099)",57.1937726666667,47.5170576666667,14.954356,15.110985,1.75734874481168,1.67684954058651
"107","Bag6","Q6MG49",-0.166907596588135,0.456338799323944,16.10566,16.4143,15.39694,16.19752,15.94231,15.6281,15.72904,15.95222,16.00633,0.0625417528599305,0.781303328010282,"Neither","Neither (n = 1099)",77.2983755,67.6364958333333,15.856088,16.022995,1.88817036689634,1.83018109922629
"108","Banf1","Q9R1T1",-0.100154781341551,0.563016843974582,16.09925,16.08223,16.32643,16.07169,16.40314,16.49418,16.42108,16.57171,16.74478,0.209168428449235,0.268375539102067,"Neither","Neither (n = 1099)",361.366067666667,332.231812333333,16.312652,16.4128075,2.55794736981598,2.52144121528979
"109","Basp1","Q05175",-0.154796218872072,0.162053147779093,17.20534,17.30492,16.96646,17.13751,17.35604,17.13671,17.18146,17.42341,17.47231,-0.241834260952931,0.260154655148475,"Neither","Neither (n = 1099)",86.9199008333333,65.9363235,17.173886,17.3286825,1.93911922216344,1.81912472794247
"110","Bcat2","O35854",-0.0267518997192386,0.84690484537073,13.43346,13.66556,13.27015,13.6936,13.59187,13.52,13.23598,13.71048,13.71575,0.600995211862114,0.0865406881942778,"Neither","Neither (n = 1099)",20.571108,27.2912895,13.525538,13.55229,1.31325768427258,1.43602405635527
"111","Bckdhb","P35738",-0.103109645843507,0.454947198005541,16.56422,16.67742,16.72121,16.70658,16.91181,16.96093,16.96127,17.0815,17.08949,-0.029032983014231,0.899430333985566,"Neither","Neither (n = 1099)",152.3100355,123.505904666667,16.806888,16.9099975,2.18272851934843,2.09168772118152
"112","Bcl2l13","P59017",-0.0543045043945316,0.733428072052507,13.85895,13.75175,14.00097,13.79167,14.0892,14.05545,14.05977,14.3411,14.35501,-0.245555953209216,0.238533062882604,"Neither","Neither (n = 1099)",33.1213803333333,24.1256638333333,14.009628,14.0639325,1.52010842771001,1.3824792720754
"113","Bclaf1","Q8K019",-0.0360998630523675,0.80928966937998,14.28829,14.38357,13.80947,14.21622,14.1976,13.99833,13.99179,14.43834,14.17196,0.0220094373435467,0.930627709071364,"Neither","Neither (n = 1099)",40.858442,41.0130078333333,14.15013,14.18623,1.61128180224496,1.61292162097043
"114","Bet1","Q62896",-0.226274824142456,0.0589472716482876,12.84457,13.23875,13.03662,13.06955,13.33846,13.22889,13.22308,13.27752,13.47053,0.155408414563051,0.565241768275342,"Neither","Neither (n = 1099)",105.145574166667,102.501462166667,13.09143,13.317705,2.02179099689445,2.01073006057602
"115","Blmh","P70645",-0.106274414062501,0.288465495532757,16.20966,16.30855,15.87116,16.19071,16.21326,16.01031,16.12354,16.28989,16.23713,0.118089714676394,0.611132927398258,"Neither","Neither (n = 1099)",45.0514471666667,39.5230676666667,16.114346,16.22062,1.65370874617864,1.59685064591055
"116","Bloc1s2","Q9CWG9",-0.0960397243499749,0.696925199732023,11.31634,11.79299,10.80348,11.195,11.15146,10.844,10.66959,11.10558,10.98164,0.282280510384646,0.204164394946343,"Neither","Neither (n = 1099)",118.126133166667,124.027999166667,11.05288,11.14892,2.07234598766056,2.0935197376698
"117","Blvra","P46844",-0.107163047790527,0.272111699936394,14.79741,15.01655,14.61936,14.76648,14.82162,14.71462,14.72297,14.98094,14.97056,0.0579257112221746,0.871299909976956,"Neither","Neither (n = 1099)",49.1649278333333,42.3911741666667,14.775762,14.882925,1.6916554060201,1.62727544598653
"118","Blvrb","Q923D2",-0.151882219314576,0.278006427167758,14.7719,14.95306,14.26349,14.70093,14.77273,14.5973,14.54551,14.75107,14.80398,0.0638996358324063,0.801222169317835,"Neither","Neither (n = 1099)",251.690919333333,229.450275166667,14.616938,14.76882,2.40086754707571,2.36068858285567
"119","Bop1","Q562C2",-0.0394893169403083,0.780135403814418,12.88697,12.82329,13.13794,12.73312,13.05956,13.24744,12.98952,13.02687,13.31146,0.284601633032914,0.165935946915252,"Neither","Neither (n = 1099)",57.4717023333333,59.1794901666667,13.006468,13.0459575,1.75945406128932,1.7721712193789
"120","Bpnt1","Q9Z1N4",0.0452896595001224,0.760473443214614,15.86361,15.88786,15.35518,15.89716,15.70698,15.63679,15.48243,15.93051,15.68817,-0.0732227193239887,0.780294291150954,"Neither","Neither (n = 1099)",42.4378113333333,34.0903036666667,15.73665,15.69136,1.62775297771831,1.53263086981705
"121","Bsdc1","Q80Y55",-0.0162371635437015,0.899252329535518,12.78068,12.73488,12.4796,12.83502,12.82315,12.893,12.65448,13.00109,13.04395,-0.0324146975416632,0.913554025454188,"Neither","Neither (n = 1099)",29.8189076666667,25.1559661666667,12.797878,12.814115,1.47449173022938,1.4006410019557
"122","Bsg","P26453",-0.103068351745605,0.543129702090047,17.3739,17.62428,16.85099,17.19451,17.1684,17.02324,16.98849,17.32957,17.24887,0.257161801789221,0.0685192953420862,"Neither","Neither (n = 1099)",378.015259,384.108717333333,17.154442,17.25751,2.57750933096354,2.58445416357445
"123","Bud31","O70454",-0.0819827079772946,0.52845207492633,14.77066,14.88021,14.49354,15.00891,15.07385,14.72457,14.72829,14.97293,14.82207,0.392117161107254,0.0899983544967161,"Neither","Neither (n = 1099)",97.7816201666667,117.4275345,14.794122,14.876105,1.99025722891487,2.06976994256179
"124","C1qbp","O35796",-0.0833410263061509,0.436219104753926,16.69411,16.64146,16.67989,16.82327,16.97118,16.88881,16.97936,16.99159,17.0035,0.13718336242066,0.457868403407113,"Neither","Neither (n = 1099)",349.667480333333,334.4450765,16.815534,16.898875,2.54365524406646,2.5243248069126
"125","Cab39","Q06138",-0.0650594711303718,0.706412533948359,14.87378,14.90581,14.24444,14.5782,14.54647,14.30571,14.32369,14.57631,14.54702,0.151407971912852,0.383992133266789,"Neither","Neither (n = 1099)",46.3655631666667,48.012692,14.515688,14.5807475,1.66619553919049,1.68135605689542
"126","Cad","B2RQC6",-0.13441276550293,0.258075420483093,16.15981,16.36372,15.82225,16.12293,16.11699,15.9427,16.07224,16.28157,16.24811,-0.239360732280433,0.180299642452117,"Neither","Neither (n = 1099)",25.412082,18.6807811666667,16.065852,16.200265,1.40504024805194,1.2713950329904
"127","Calu","O35783",0.0240505218505866,0.784726283814032,16.31554,16.34077,16.42267,16.41657,16.46241,16.49656,16.36325,16.67314,16.59695,-0.0207257486562215,0.913554025454188,"Neither","Neither (n = 1099)",302.614138833333,257.197243833333,16.464896,16.440845,2.4808892154051,2.41026631030822
"128","Camk2d","P15791",-0.12526979446411,0.32103836981216,17.38583,17.30492,17.27412,17.38178,17.62699,17.54011,17.54563,17.64371,17.80398,0.289956751480844,0.161132079669313,"Neither","Neither (n = 1099)",26.8324156666667,28.6888903333333,17.44511,17.57038,1.42865977306245,1.45771375035718
"129","Camk2g","P11730",-0.0537303447723403,0.731592467863495,15.93871,15.96296,16.25781,16.21248,16.47204,16.37463,16.21293,16.42862,16.53679,-0.520693112247049,0.163164777267448,"Neither","Neither (n = 1099)",7.19205166666667,4.48434916666667,16.24245,16.29618,0.856852798645589,0.651699420883863
"130","Cand1","P97536",-0.03332166671753,0.695099257918304,18.97838,18.99744,18.95558,19.09259,19.1539,19.08257,19.06313,19.29041,19.23844,0.248693276016468,0.11648527030622,"Neither","Neither (n = 1099)",47.5729428333333,49.1453251666667,19.079906,19.1132275,1.6773600174436,1.6914822128929
"131","Canx","P35565",-0.00275011062621999,0.984265290782374,18.57994,18.73072,18.17923,18.55157,18.55232,18.45647,18.16477,18.46399,18.34815,-0.187283138796324,0.227945392888276,"Neither","Neither (n = 1099)",421.258681666667,349.844917,18.44624,18.44899,2.62454886429144,2.54387556830136
"132","Capns1","Q64537",-0.0626310348510728,0.583581401777798,16.15529,16.21635,15.79398,16.13123,16.13015,16.07769,16.04985,16.34677,16.25814,0.0851143784975572,0.787409353199489,"Neither","Neither (n = 1099)",69.0974961666667,62.9326281666667,16.100992,16.1636225,1.839462310461,1.79887586895466
"133","Carm1","Q4AE70",-0.162711954116821,0.119114514883501,14.52534,14.64616,14.40321,14.56677,14.71188,14.32678,14.5945,14.76544,14.76834,0.157374970911957,0.408642247540704,"Neither","Neither (n = 1099)",61.1342296666667,58.4352715,14.517508,14.68022,1.78628444416778,1.76667506618524
"134","Cars","Q9ER72",-0.00754160881042409,0.954165580056762,14.62537,14.49929,14.49235,14.70579,14.71992,14.73545,14.66999,14.98682,14.97759,0.344586255480588,0.131098980670031,"Neither","Neither (n = 1099)",32.6142001666667,36.3926748333333,14.709156,14.7166975,1.51340673231543,1.56101397706645
"135","Casp3","P55213",-0.171465349197387,0.274161629986231,13.84422,13.93774,13.24714,13.78974,13.82824,13.56451,13.65318,13.86959,13.91886,0.23694513242073,0.182512495408009,"Neither","Neither (n = 1099)",41.7607725,45.0421633333333,13.66304,13.834505,1.62076852374383,1.65361924110543
"136","Cbl","P22682",-0.169995403289795,0.227817638856623,13.73915,13.78494,13.27297,13.25351,13.58602,13.4916,13.65855,13.75968,13.664,-0.174977013923047,0.663619607951407,"Neither","Neither (n = 1099)",6.28941933333333,5.13087516666667,13.503382,13.6733775,0.798610551332392,0.710191448471925
"137","Cblb","Q8K4S7",-0.169995403289795,0.227817638856623,13.73915,13.78494,13.27297,13.25351,13.58602,13.4916,13.65855,13.75968,13.664,-0.18575176544671,0.633054128067816,"Neither","Neither (n = 1099)",7.08075866666667,6.63440966666667,13.503382,13.6733775,0.850079792590195,0.821802285163505
"138","Cbr1","P47727",-0.115734386444093,0.282942439157696,16.47405,16.57976,16.28082,16.40632,16.47493,16.34265,16.40216,16.66706,16.74281,-0.32716615896213,0.154786509411859,"Neither","Neither (n = 1099)",66.9363745,48.0219321666667,16.43418,16.549915,1.82566218580359,1.68143962994925
"139","Cbx5","Q61686",-0.0146751403808594,0.936341760548452,13.89888,13.84608,14.20381,14.09762,14.27227,14.36878,14.35322,14.56111,14.49129,0.167569114659237,0.510161121679796,"Neither","Neither (n = 1099)",77.2089995,71.5605461666667,14.22604,14.240715,1.88766792475798,1.85467364654408
"140","Ccar1","Q8CH18",-0.0825360298156745,0.550493783695772,13.88111,14.03101,13.83871,14.09927,14.09301,13.97594,14.12315,14.44514,14.27511,-0.0132722683520849,0.956500418896363,"Neither","Neither (n = 1099)",28.0305381666667,23.2228225,14.048034,14.13057,1.44763143598968,1.3659150027273
"141","Ccar2","Q8VDP4",-0.104347515106202,0.357469152194616,16.21745,16.29584,15.93007,16.26114,16.29225,16.10319,16.14372,16.4193,16.4305,0.0908796540389549,0.674425954994146,"Neither","Neither (n = 1099)",57.603321,50.1633531666667,16.18623,16.2905775,1.76044752249261,1.70038655918445
"142","Ccny","Q8BGU5",-0.0537816047668453,0.697025516430923,14.23197,14.17477,13.74062,14.07113,14.15078,13.92944,13.9141,14.32397,14.21318,0.0847241267038898,0.732013890176169,"Neither","Neither (n = 1099)",44.3963553333333,41.1759298333333,14.059426,14.1132075,1.64734731868238,1.61464341517455
"143","Cct5","Q68FQ0",-0.0558488845825202,0.531058008302607,19.28177,19.32303,19.17993,19.252,19.34258,19.3815,19.35061,19.55572,19.52791,0.268446092749168,0.0500026860435773,"Neither","Neither (n = 1099)",160.635726166667,175.2284465,19.330184,19.3860325,2.20584214088995,2.24360461070844
"144","Cdc42","Q8CFN2",-0.0453474044799798,0.621310201496332,17.21058,17.19326,17.29473,17.10758,17.35027,17.34074,17.29329,17.47223,17.48526,0.219092296203183,0.0986080756961678,"Neither","Neither (n = 1099)",223.479348333333,243.407222,17.285172,17.33052,2.34923739628554,2.38633345979469
"145","Cdc42bpb","Q7TT49",0.28150782585144,0.634807611790654,11.54362,11.60595,11.30997,12.18794,11.95494,12.49739,10.23589,12.36344,12.99907,0.218164861423511,0.479843564409713,"Neither","Neither (n = 1099)",7.71734333333333,8.52913533333333,11.980472,11.6989625,0.887467821806942,0.930905005493888
"146","Cdc42ep4","Q9JM96",-0.162580919265746,0.348402200337045,15.40621,15.56403,15.19679,15.74533,15.71094,15.58158,15.67074,15.91221,15.97831,0.372327092713588,0.14076905246891,"Neither","Neither (n = 1099)",18.424441,21.4057985,15.568424,15.731005,1.26539432017841,1.33053143294938
"147","Cdk5rap3","Q9JLH7",-0.0915223121643063,0.376933016962475,15.26055,15.36259,15.06112,15.44902,15.47833,15.22336,15.30221,15.5059,15.42292,0.184253088429373,0.356917797356852,"Neither","Neither (n = 1099)",97.9052678333333,89.688298,15.29999,15.3915125,1.9908060598256,1.95273578255853
"148","Cds2","Q91XU8",-0.0627367973327644,0.460840218730628,13.70293,13.87891,13.60964,13.90727,13.97701,13.93765,13.77664,13.83575,13.81298,-0.651149126568676,0.0514463452452465,"Neither","Neither (n = 1099)",16.403149,9.931842,13.798648,13.861385,1.21492722987959,0.997029801994695
"149","Celf1","Q4QQT3",0.074669981002808,0.498705639557379,14.98602,14.95959,14.7472,15.23362,14.98775,14.99059,14.83353,15.18352,15.03321,0.187194438706754,0.270976471170709,"Neither","Neither (n = 1099)",53.7445153333333,52.5170965,15.02819,14.95352,1.7303341507829,1.72030070734728
"150","Cfap36","Q4V8E4",-0.00512928962707448,0.975144700394015,12.12919,12.26324,11.67079,12.38446,12.12037,12.07832,11.84909,12.25948,12.20561,0.182131838895361,0.44315787966947,"Neither","Neither (n = 1099)",74.6355356666667,72.7421323333333,12.104448,12.1095775,1.87294565413988,1.8617860276374
"151","Cfl2","P45591",-0.0100838661193841,0.949373371226515,17.7957,17.67487,18.06681,17.88518,18.12974,18.02193,18.01291,18.31836,18.2932,0.0618915072076007,0.776991221372463,"Neither","Neither (n = 1099)",93.0704638333333,89.9820285,18.017596,18.02768,1.96881187830262,1.95415577940997
"152","Chchd3","Q9CRB9",-0.0296428203582764,0.785526604336164,15.73902,15.66586,15.67046,15.66767,15.90492,16.01332,15.81361,15.97674,15.98795,-0.277595579953784,0.0973353866613903,"Neither","Neither (n = 1099)",199.183971666667,149.4220715,15.813442,15.843085,2.29925438781865,2.17441475291895
"153","Chchd6","D4A7N1",-0.242138719558715,0.2217106174894,12.75242,13.27916,12.19789,12.87113,12.65181,12.58447,12.78694,12.68917,12.72671,-0.273665342827617,0.260937539304569,"Neither","Neither (n = 1099)",109.864348666667,74.9829835,12.619016,12.861155,2.04085678533306,1.87496271658445
"154","Chd4","Q6PDQ2",-0.125369024276733,0.378516511692673,15.97421,16.21817,15.5698,16.05816,16.00051,15.95229,15.92769,16.20413,16.16198,-0.257484366121782,0.276077834369974,"Neither","Neither (n = 1099)",12.3907745,9.52420416666667,15.951718,16.0770875,1.09309845331421,0.97882869663481
